feeder_code,lt_consumer_count,ht_consumer_count,lt_consumption,ht_consumption,lt_billed_amount,ht_billed_amount,lt_collected_amount,ht_collected_amount,month_date,month_name,month_number,si_no,region,circle,subdivision,section,substation_code,substation_name,feeder_line_length_km,manufacturer_name,msn,mf,mect,mept,mode,voltage_level,feeder_category,is_nfms_feeder,lat,long,dcu_no,division,feeder_name,year,month,Total_Billed_Amount,Total_Collection,Revenue_Gap,Total_Consumption
225803,1741.0,0.0,10888.0,,102749.0,,100703.0,,2025-10-01,October,10,,,,,,,,,,,,,,,,,,,,,,,2025,10,102749.0,100703.0,2046.0,10888.0
225802,1993.0,0.0,908835.0,,6120794.0,,6043441.0,,2025-10-01,October,10,,,,,,,,,,,,,,,,,,,,,,,2025,10,6120794.0,6043441.0,77353.0,908835.0
225805,1350.0,0.0,328267.0,,2318133.0,,2346734.0,,2025-10-01,October,10,,,,,,,,,,,,,,,,,,,,,,,2025,10,2318133.0,2346734.0,-28601.0,328267.0
225602,930.0,0.0,9396.0,,165812.0,,47164.0,,2025-10-01,October,10,,,,,,,,,,,,,,,,,,,,,,,2025,10,165812.0,47164.0,118648.0,9396.0
225905,33.0,0.0,48544.0,,630132.0,,410287.0,,2025-10-01,October,10,,,,,,,,,,,,,,,,,,,,,,,2025,10,630132.0,410287.0,219845.0,48544.0
222619,37.0,0.0,80981.0,,950114.0,,949510.0,,2025-10-01,October,10,180.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR CENTRAL,2226.0,MAMBALAM 33 KV,1.671,HPL,05021957,200.0,100.0,200.0,Output Feeder,11 KV,Non AG,YES,13.0934,80.2394,00454H21,TNagar,11KV MHU,2025,10,950114.0,949510.0,604.0,80981.0
225601,1873.0,0.0,573359.0,,7357554.0,,7119873.0,,2025-10-01,October,10,,,,,,,,,,,,,,,,,,,,,,,2025,10,7357554.0,7119873.0,237681.0,573359.0
225605,2737.0,0.0,608550.0,,3516850.0,,3409226.0,,2025-10-01,October,10,,,,,,,,,,,,,,,,,,,,,,,2025,10,3516850.0,3409226.0,107624.0,608550.0
225801,3234.0,0.0,674899.0,,5712148.0,,5673459.0,,2025-10-01,October,10,,,,,,,,,,,,,,,,,,,,,,,2025,10,5712148.0,5673459.0,38689.0,674899.0
225804,978.0,0.0,85540.0,,549162.0,,536463.0,,2025-10-01,October,10,,,,,,,,,,,,,,,,,,,,,,,2025,10,549162.0,536463.0,12699.0,85540.0
223713,22.0,0.0,4413.0,,16985.0,,16985.0,,2025-10-01,October,10,,,,,,,,,,,,,,,,,,,,,,,2025,10,16985.0,16985.0,0.0,4413.0
225806,969.0,0.0,223499.0,,1973630.0,,1981147.0,,2025-10-01,October,10,,,,,,,,,,,,,,,,,,,,,,,2025,10,1973630.0,1981147.0,-7517.0,223499.0
926507,965.0,0.0,410140.0,,2571248.0,,2498017.0,,2025-11-01,November,11,,,,,,,,,,,,,,,,,,,,,,,2025,11,2571248.0,2498017.0,73231.0,410140.0
926503,1.0,0.0,719.0,,4013.0,,4013.0,,2025-11-01,November,11,,,,,,,,,,,,,,,,,,,,,,,2025,11,4013.0,4013.0,0.0,719.0
920727,2783.0,0.0,972531.0,,7222489.0,,7271549.0,,2025-11-01,November,11,238.0,Chennai South,South I Chennai,Kodambakkam,Rangarajapuram,9207.0,KODAMBAKKAM 110 KV ,4.651,L and T,19407228,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,YES,13.052806,80.220329,,KK Nagar,920727-RANGARAJAPURAM,2025,11,7222489.0,7271549.0,-49060.0,972531.0
920705,461.0,0.0,96775.0,,1237190.0,,1225438.0,,2025-11-01,November,11,241.0,Chennai South,South I Chennai,Kodambakkam,Rangarajapuram,9207.0,KODAMBAKKAM 110 KV ,2.851,L and T,19407257,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,YES,13.052806,80.220329,,KK Nagar,920705-NUNGAMBAKKAM,2025,11,1237190.0,1225438.0,11752.0,96775.0
920704,1184.0,0.0,89322.0,,1055817.0,,1056592.0,,2025-11-01,November,11,240.0,Chennai South,South I Chennai,Kodambakkam,Rangarajapuram,9207.0,KODAMBAKKAM 110 KV ,3.739,L and T,19407230,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,YES,13.052806,80.220329,,KK Nagar,920704-0.25 MAMBALAM,2025,11,1055817.0,1056592.0,-775.0,89322.0
920701,1162.0,0.0,334329.0,,3131279.0,,3147706.0,,2025-11-01,November,11,239.0,Chennai South,South I Chennai,Kodambakkam,Rangarajapuram,9207.0,KODAMBAKKAM 110 KV ,4.09,L and T,19407226,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,YES,13.05317126,80.2276499,,KK Nagar,920701-0.1 MAMBALAM,2025,11,3131279.0,3147706.0,-16427.0,334329.0
225807,19.0,0.0,10169.0,,50461.0,,50602.0,,2025-11-01,November,11,,,,,,,,,,,,,,,,,,,,,,,2025,11,50461.0,50602.0,-141.0,10169.0
225607,773.0,0.0,428819.0,,3972279.0,,3918125.0,,2025-11-01,November,11,,,,,,,,,,,,,,,,,,,,,,,2025,11,3972279.0,3918125.0,54154.0,428819.0
225606,2995.0,0.0,212682.0,,2263440.0,,2172874.0,,2025-11-01,November,11,,,,,,,,,,,,,,,,,,,,,,,2025,11,2263440.0,2172874.0,90566.0,212682.0
223814,1185.0,0.0,274027.0,,2640831.0,,2598714.0,,2025-11-01,November,11,163.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR NORTH,2238.0,USMAN ROAD SS,2.046,GENUS,05074313,400.0,400.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,TNagar,223814-11 KV BHARATHI NAGAR,2025,11,2640831.0,2598714.0,42117.0,274027.0
223812,2075.0,0.0,259339.0,,1937337.0,,1888089.0,,2025-11-01,November,11,77.0,Chennai North,Chennai  Central,USMAN ROAD,USMANROAD,2238.0,USMAN ROAD SS,3.348,GENUS,19408775,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,TNagar,223812-11 KV PARTHASARATHY PURAM,2025,11,1937337.0,1888089.0,49248.0,259339.0
223810,2686.0,0.0,794270.0,,5217419.0,,5155902.0,,2025-11-01,November,11,201.0,Chennai South,South I Chennai,Kodambakkam,Rangarajapuram,2238.0,USMAN ROAD SS,3.719,GENUS,04323364,60000.0,600.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,KK Nagar,223810-11 KV BETA ,2025,11,5217419.0,5155902.0,61517.0,794270.0
223809,142.0,3.0,153781.0,812775.0,1948323.0,9156159.0,1877026.0,9156159.0,2025-11-01,November,11,59.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2238.0,USMAN ROAD SS,2.041,GENUS,19408765,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,TNagar,223809-11 KV  CANARA BANK,2025,11,11104482.0,11033185.0,71297.0,966556.0
223807,299.0,0.0,125417.0,,2062259.0,,2062549.0,,2025-11-01,November,11,175.0,Chennai North,Chennai  Central,T NAGAR SOUTH,T.NAGAR SOUTH,2238.0,USMAN ROAD SS,,GENUS,19408761,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,TNagar,223807-11 KV  USMAN ROAD,2025,11,2062259.0,2062549.0,-290.0,125417.0
223806,572.0,3.0,574607.0,247481.0,6294243.0,2990835.0,6234586.0,2990835.0,2025-11-01,November,11,58.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2238.0,USMAN ROAD SS,3.452,GENUS,19408763,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,TNagar,223806-11 KV ARULAMBAL,2025,11,9285078.0,9225421.0,59657.0,822088.0
223805,1266.0,1.0,881492.0,33780.0,9994373.0,545018.0,9410630.0,545018.0,2025-11-01,November,11,57.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2238.0,USMAN ROAD SS,3.177,GENUS,19408762,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,TNagar,223805-11 kV ALPHA CENTER,2025,11,10539391.0,9955648.0,583743.0,915272.0
223804,954.0,1.0,728712.0,73880.0,7254014.0,560745.0,7271897.0,560745.0,2025-11-01,November,11,56.0,Chennai North,Chennai  Central,NUNGAMBAKKAM,NUNGAMBAKKAM,2238.0,USMAN ROAD SS,3.721,GENUS,19408980,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,Mylapore,223804-11 KV  RAJAN STREET,2025,11,7814759.0,7832642.0,-17883.0,802592.0
223803,1017.0,1.0,1150586.0,58917.0,12982047.0,424394.0,12707780.0,424394.0,2025-11-01,November,11,55.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2238.0,USMAN ROAD SS,3.865,GENUS,19408979,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,TNagar,223803-11 KV  BAZULLAH  ROAD,2025,11,13406441.0,13132174.0,274267.0,1209503.0
223802,1584.0,0.0,250626.0,,3438309.0,,3329944.0,,2025-11-01,November,11,162.0,Chennai North,Chennai  Central,USMAN ROAD,USMANROAD,2238.0,USMAN ROAD SS,2.621,GENUS,19408978,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,TNagar,223802-11 KV  CHARI STREET,2025,11,3438309.0,3329944.0,108365.0,250626.0
223801,1308.0,1.0,918821.0,251715.0,9709003.0,1678161.0,9530453.0,1678161.0,2025-11-01,November,11,54.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2238.0,USMAN ROAD SS,,GENUS,19408977,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,TNagar,223801-11 KV  LOCAL,2025,11,11387164.0,11208614.0,178550.0,1170536.0
223710,84.0,0.0,35433.0,,254890.0,,207315.0,,2025-11-01,November,11,,,,,,,,,,,,,,,,,,,,,,,2025,11,254890.0,207315.0,47575.0,35433.0
223703,23.0,0.0,3885.0,,42915.0,,41205.0,,2025-11-01,November,11,,,,,,,,,,,,,,,,,,,,,,,2025,11,42915.0,41205.0,1710.0,3885.0
223701,375.0,0.0,77350.0,,480541.0,,465982.0,,2025-11-01,November,11,,,,,,,,,,,,,,,,,,,,,,,2025,11,480541.0,465982.0,14559.0,77350.0
223011,2409.0,1.0,744046.0,19726.0,4789934.0,274095.0,4649130.0,274095.0,2025-11-01,November,11,53.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2230.0,MHU COMPOUND SS 33 KV,2.461,L and T,19410180,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03035,80.23706,00457H21,TNagar,223011-11 KV SOUTH WEST BOAG ROAD,2025,11,5064029.0,4923225.0,140804.0,763772.0
223010,328.0,0.0,169317.0,,2403527.0,,2381037.0,,2025-11-01,November,11,156.0,Chennai North,Chennai  Central,T NAGAR SOUTH,T.NAGAR SOUTH,2230.0,MHU COMPOUND SS 33 KV,1.856,L and T,19410179,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03035,80.23706,00457H21,TNagar,223010-11 KV Ramanathan Feeder,2025,11,2403527.0,2381037.0,22490.0,169317.0
223009,539.0,1.0,75885.0,17444.0,941885.0,131988.0,893783.0,131988.0,2025-11-01,November,11,52.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2230.0,MHU COMPOUND SS 33 KV,1.415,L and T,X0857432,300.0,1.0,1.0,Output Feeder,11 KV,Non AG,NO,13.03035,80.23706,00457H21,TNagar,223009-11 KV Mambalam 0.25,2025,11,1073873.0,1025771.0,48102.0,93329.0
223008,1.0,0.0,26935.0,,385253.0,,,,2025-11-01,November,11,78.0,Chennai North,Chennai  Central,SAIDAPET,CIT NAGAR I,2230.0,MHU COMPOUND SS 33 KV,1.109,HPL,05074287,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,YES,13.03035,80.23706,00457H21,TNagar,223008-SAIDAPET1,2025,11,385253.0,0.0,385253.0,26935.0
223006,112.0,2.0,308052.0,351852.0,4775539.0,4835877.0,4531821.0,4835877.0,2025-11-01,November,11,51.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2230.0,MHU COMPOUND SS 33 KV,1.259,L and T,19409542,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03035,80.23706,00457H21,TNagar,223006-11 KV MOSQUE,2025,11,9611416.0,9367698.0,243718.0,659904.0
223005,2852.0,1.0,1155029.0,89093.0,8796688.0,1284763.0,8573048.0,1284763.0,2025-11-01,November,11,50.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2230.0,MHU COMPOUND SS 33 KV,3.513,L and T,19409541,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03035,80.23706,00457H21,TNagar,223005-11 KV HOUSING BOARD,2025,11,10081451.0,9857811.0,223640.0,1244122.0
223004,45.0,0.0,17307.0,,123047.0,,112251.0,,2025-11-01,November,11,155.0,Chennai North,Chennai  Central,SAIDAPET,CIT NAGAR II,2230.0,MHU COMPOUND SS 33 KV,4.779,L and T,19409846,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03035,80.23706,00457H21,TNagar,223004-11 KV LOTUS COLONY,2025,11,123047.0,112251.0,10796.0,17307.0
223003,1234.0,2.0,731136.0,405146.0,9016937.0,4695163.0,9056412.0,4695163.0,2025-11-01,November,11,49.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2230.0,MHU COMPOUND SS 33 KV,,L and T,19410176,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03035,80.23706,00457H21,TNagar,223003-11 KV USMAN ROAD,2025,11,13712100.0,13751575.0,-39475.0,1136282.0
223002,847.0,1.0,351838.0,120960.0,4799961.0,1885990.0,4833017.0,1885990.0,2025-11-01,November,11,48.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2230.0,MHU COMPOUND SS 33 KV,2.576,L and T,19410178,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03035,80.23706,00457H21,TNagar,223002-11KV MOTHILAL FDR,2025,11,6685951.0,6719007.0,-33056.0,472798.0
223001,2553.0,1.0,511998.0,91575.0,3864697.0,1417941.0,3800393.0,1417941.0,2025-11-01,November,11,47.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2230.0,MHU COMPOUND SS 33 KV,3.639,L and T,19410177,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03035,80.23706,00457H21,TNagar,223001-11KV SADULLA FDR,2025,11,5282638.0,5218334.0,64304.0,603573.0
222816,730.0,3.0,72120.0,122671.0,1014252.0,1404091.0,1014252.0,1404091.0,2025-11-01,November,11,46.0,Chennai North,Chennai  Central,NUNGAMBAKKAM,NUNGAMBAKKAM,2228.0,NUNGAMBAKKAM 33 KV   ,,L and T,19409578,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.054,80.25,00458C22,Mylapore,222816-THIRUMURTHY NAGAR,2025,11,2418343.0,2418343.0,0.0,194791.0
222810,103.0,1.0,90637.0,12660.0,1392237.0,372984.0,1396667.0,372984.0,2025-11-01,November,11,45.0,Chennai North,Chennai  Central,NUNGAMBAKKAM,NUNGAMBAKKAM,2228.0,NUNGAMBAKKAM 33 KV   ,1.509,L and T,19409106,200.0,200.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0556,80.25248166,00458C22,Mylapore,222810-11 KV   CANARA BANK,2025,11,1765221.0,1769651.0,-4430.0,103297.0
222809,4.0,1.0,10423.0,220716.0,241071.0,1631736.0,241071.0,1631736.0,2025-11-01,November,11,44.0,Chennai North,Chennai  Central,NUNGAMBAKKAM,NUNGAMBAKKAM,2228.0,NUNGAMBAKKAM 33 KV   ,1.92,L and T,19408847,200.0,200.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0541087,80.250107,00458C22,Mylapore,222809-11 KV  TELEPHONE EXCHANGE,2025,11,1872807.0,1872807.0,0.0,231139.0
222808,40.0,2.0,17536.0,231049.0,249920.0,2890162.0,249920.0,2890162.0,2025-11-01,November,11,43.0,Chennai North,Chennai  Central,NUNGAMBAKKAM,NUNGAMBAKKAM,2228.0,NUNGAMBAKKAM 33 KV   ,2.795,HPL,19409290,400.0,400.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0548,80.2507761,00458C22,Mylapore,222808-11 KV    EGMORE,2025,11,3140082.0,3140082.0,0.0,248585.0
222807,173.0,1.0,69239.0,575760.0,1392767.0,3306797.0,725637.0,3306797.0,2025-11-01,November,11,42.0,Chennai North,Chennai  Central,NUNGAMBAKKAM,NUNGAMBAKKAM,2228.0,NUNGAMBAKKAM 33 KV   ,1.172,L and T,19408846,200.0,200.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0541087,80.250107,00458C22,Mylapore,222807-11 KV   JAWAHAR PLAZA,2025,11,4699564.0,4032434.0,667130.0,644999.0
222806,419.0,0.0,65668.0,,1011291.0,,1012724.0,,2025-11-01,November,11,161.0,Chennai North,Chennai  Central,NUNGAMBAKKAM,NUNGAMBAKKAM,2228.0,NUNGAMBAKKAM 33 KV   ,,L and T,19409580,200.0,200.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0541087,80.250107,00458C22,Mylapore,222806-11 KV   LOCAL,2025,11,1011291.0,1012724.0,-1433.0,65668.0
222805,993.0,2.0,943793.0,296493.0,10585111.0,3459379.0,10072161.0,3459379.0,2025-11-01,November,11,41.0,Chennai North,Chennai  Central,NUNGAMBAKKAM,NUNGAMBAKKAM,2228.0,NUNGAMBAKKAM 33 KV   ,2.656,L and T,19408695,200.0,200.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0541087,80.250107,00458C22,Mylapore,222805-11 KV  MAHALINGAPURAM,2025,11,14044490.0,13531540.0,512950.0,1240286.0
222804,231.0,0.0,1913.0,,35216.0,,28165.0,,2025-11-01,November,11,173.0,Chennai North,Chennai  Central,NUNGAMBAKKAM,NUNGAMBAKKAM,2228.0,NUNGAMBAKKAM 33 KV   ,1.562,L and T,19408694,200.0,200.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0535,80.25089166,00458C22,Mylapore,222804-11 KV INDUSTRIAL,2025,11,35216.0,28165.0,7051.0,1913.0
222803,37.0,0.0,41376.0,,892280.0,,894495.0,,2025-11-01,November,11,174.0,Chennai North,Chennai  Central,NUNGAMBAKKAM,NUNGAMBAKKAM,2228.0,NUNGAMBAKKAM 33 KV   ,1.767,L and T,19409577,200.0,200.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0531,80.25138166,00458C22,Mylapore,222803-11 KV  ADAYAR,2025,11,892280.0,894495.0,-2215.0,41376.0
222801,311.0,2.0,292927.0,389124.0,4304552.0,1642546.0,4054154.0,1642546.0,2025-11-01,November,11,40.0,Chennai North,Chennai  Central,NUNGAMBAKKAM,NUNGAMBAKKAM,2228.0,NUNGAMBAKKAM 33 KV   ,2.411,L and T,19409110,200.0,200.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0541087,80.250107,00458C22,Mylapore,222801-11 KV  GEMINI,2025,11,5947098.0,5696700.0,250398.0,682051.0
222728,486.0,0.0,23538.0,,80144.0,,62725.0,,2025-11-01,November,11,196.0,Chennai North,Chennai  Central,SAIDAPET,SAIDAPET EAST,2227.0,SAIDAPET 3311KV SS,,SECURE,Q0792336,4000.0,400.0,100.0,Output Feeder,11 KV,Non AG,YES,13.024,80.23,00453H21,TNagar,222728-11KV TNHB FEEDER,2025,11,80144.0,62725.0,17419.0,23538.0
222727,307.0,0.0,290036.0,,3729020.0,,3714129.0,,2025-11-01,November,11,195.0,Chennai North,Chennai  Central,SAIDAPET,CIT NAGAR I,2227.0,SAIDAPET 3311KV SS,,SECURE,Q0792320,40000.0,400.0,100.0,Output Feeder,11 KV,Non AG,NO,13.024,80.23,00453H21,TNagar,222727-11KV PANPET,2025,11,3729020.0,3714129.0,14891.0,290036.0
222724,1556.0,1.0,138635.0,36583.0,917985.0,429728.0,898401.0,429728.0,2025-11-01,November,11,39.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2227.0,SAIDAPET 3311KV SS,3.159,L and T,19409046,600.0,600.0,1.0,Output Feeder,11 KV,Non AG,YES,13.02446,80.23012,00453H21,TNagar,222724-11 KV  SASTHRI NAGAR,2025,11,1347713.0,1328129.0,19584.0,175218.0
222723,2328.0,0.0,688124.0,,3194550.0,,2770343.0,,2025-11-01,November,11,160.0,Chennai North,Chennai  Central,SAIDAPET,SAIDAPET EAST,2227.0,SAIDAPET 3311KV SS,1.875,GENUS,19409425,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.02446,80.23012,00453H21,TNagar,222723-11 KV  TOADHUNTER NAGAR,2025,11,3194550.0,2770343.0,424207.0,688124.0
222708,4909.0,0.0,839154.0,,4152817.0,,3882015.0,,2025-11-01,November,11,76.0,Chennai North,Chennai  Central,SAIDAPET,CIT NAGAR I,2227.0,SAIDAPET 3311KV SS,3.028,L and T,19409048,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.02446,80.23012,00453H21,TNagar,222708-11 KV  LEVEL CRASSING,2025,11,4152817.0,3882015.0,270802.0,839154.0
222707,212.0,1.0,349985.0,,4792412.0,,4341509.0,,2025-11-01,November,11,38.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2227.0,SAIDAPET 3311KV SS,4.263,L and T,19409424,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.02446,80.23012,00453H21,TNagar,222707-11 KV  NANDANAM,2025,11,4792412.0,4341509.0,450903.0,349985.0
222706,942.0,0.0,487682.0,,4748554.0,,4298599.0,,2025-11-01,November,11,74.0,Chennai North,Chennai  Central,T NAGAR SOUTH,T.NAGAR SOUTH,2227.0,SAIDAPET 3311KV SS,3.731,L and T,19409047,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.02446,80.23012,00453H21,TNagar,222706-11 KV  CIT NAGAR,2025,11,4748554.0,4298599.0,449955.0,487682.0
222705,2990.0,0.0,196227.0,,1614531.0,,1334081.0,,2025-11-01,November,11,73.0,Chennai North,Chennai  Central,SAIDAPET,CIT NAGAR I,2227.0,SAIDAPET 3311KV SS,,L and T,19408925,600.0,600.0,1.0,Output Feeder,11 KV,Non AG,YES,13.02446,80.23012,00453H21,TNagar,222705-11 KV 0.25  MHU (SAIDAPETSS),2025,11,1614531.0,1334081.0,280450.0,196227.0
222704,2324.0,0.0,1288976.0,,11884485.0,,10861427.0,,2025-11-01,November,11,75.0,Chennai North,Chennai  Central,SAIDAPET,SAIDAPET EAST,2227.0,SAIDAPET 3311KV SS,5.011,L and T,19408924,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.02446,80.23012,00453H21,TNagar,222704-11 KV  Saidapet ,2025,11,11884485.0,10861427.0,1023058.0,1288976.0
222703,2923.0,0.0,402565.0,,3324814.0,,3218885.0,,2025-11-01,November,11,72.0,Chennai North,Chennai  Central,SAIDAPET,SAIDAPET EAST,2227.0,SAIDAPET 3311KV SS,4.247,L and T,19408923,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.02446,80.23012,00453H21,TNagar,222703-11 KV  GUINDY,2025,11,3324814.0,3218885.0,105929.0,402565.0
222702,535.0,1.0,246529.0,48144.0,2428622.0,841878.0,2025349.0,841878.0,2025-11-01,November,11,37.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2227.0,SAIDAPET 3311KV SS,1.66,L and T,19408922,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.02446,80.23012,00453H21,TNagar,222702-11 KV  RAJBHAVAN,2025,11,3270500.0,2867227.0,403273.0,294673.0
222701,4855.0,0.0,905852.0,,7071581.0,,6932742.0,,2025-11-01,November,11,71.0,Chennai North,Chennai  Central,SAIDAPET,CIT NAGAR I,2227.0,SAIDAPET 3311KV SS,3.458,L and T,19408921,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.02446,80.23012,00453H21,TNagar,222701-11 KV  KULAKARAI,2025,11,7071581.0,6932742.0,138839.0,905852.0
222626,635.0,0.0,257050.0,,3444897.0,,3311815.0,,2025-11-01,November,11,158.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2226.0,MAMBALAM 33 KV,2.001,L and T,19408788,600.0,100.0,600.0,Output Feeder,11 KV,Non AG,YES,13.0934,80.2394,00454H21,TNagar,222626-11KV ARCOT STREET,2025,11,3444897.0,3311815.0,133082.0,257050.0
222624,414.0,1.0,260916.0,87214.0,3503940.0,1479842.0,3444788.0,1479842.0,2025-11-01,November,11,35.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2226.0,MAMBALAM 33 KV,2.337,L and T,19408790,300.0,100.0,300.0,Output Feeder,11 KV,Non AG,YES,13.0934,80.2394,00454H21,TNagar,222624-11 KV TTD,2025,11,4983782.0,4924630.0,59152.0,348130.0
222623,234.0,1.0,382865.0,393780.0,5614198.0,2494728.0,5380713.0,2494728.0,2025-11-01,November,11,34.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2226.0,MAMBALAM 33 KV,0.991,L and T,19408904,300.0,100.0,300.0,Output Feeder,11 KV,Non AG,YES,13.0934,80.2394,00454H21,TNagar,222623-11 KVHOLY ANGLES,2025,11,8108926.0,7875441.0,233485.0,776645.0
222622,651.0,0.0,1097502.0,,15555273.0,,14860465.0,,2025-11-01,November,11,171.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2226.0,MAMBALAM 33 KV,1.412,SECURE,Q0792322,30000.0,100.0,300.0,Output Feeder,11 KV,Non AG,YES,13.0934,80.2394,00454H21,TNagar,222622-11 KVPONDY BAZAAR,2025,11,15555273.0,14860465.0,694808.0,1097502.0
222620,1445.0,1.0,723052.0,43460.0,7138931.0,606027.0,6791165.0,606027.0,2025-11-01,November,11,33.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2226.0,MAMBALAM 33 KV,3.267,HPL,05021959,200.0,100.0,200.0,Output Feeder,11 KV,Non AG,YES,13.0934,80.2394,00454H21,TNagar,222620-11 KV RAMAN,2025,11,7744958.0,7397192.0,347766.0,766512.0
222617,486.0,2.0,403888.0,102992.0,5227056.0,1064201.0,5182291.0,1064201.0,2025-11-01,November,11,32.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2226.0,MAMBALAM 33 KV,3.676,L and T,19408862,300.0,100.0,300.0,Output Feeder,11 KV,Non AG,YES,13.0934,80.2394,00454H21,TNagar,222617-11 KV NORTH USMAN ROAD,2025,11,6291257.0,6246492.0,44765.0,506880.0
222611,591.0,1.0,837748.0,82274.0,11545274.0,846148.0,11491859.0,846148.0,2025-11-01,November,11,31.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2226.0,MAMBALAM 33 KV,,HPL,05021689,200.0,100.0,200.0,Output Feeder,11 KV,Non AG,YES,13.0934,80.2394,00454H21,TNagar,222611-11 KV LOCAL,2025,11,12391422.0,12338007.0,53415.0,920022.0
